closest,sp,closest_sp,mean_cluster_sp,median_cluster_sp
234,3,2.0,3.4830827067669174,3.0
22,3,5.0,3.4830827067669174,3.0
37,5,1.0,3.4830827067669174,3.0
58,1,8.0,3.4830827067669174,3.0
251,1,3.0,3.4830827067669174,3.0
235,5,5.0,3.4830827067669174,3.0
135,3,3.0,3.4830827067669174,3.0
135,1,3.0,3.4830827067669174,3.0
31,5,0.0,3.4830827067669174,3.0
56,3,3.0,3.4830827067669174,3.0
216,3,3.0,3.4830827067669174,3.0
205,3,3.0,3.4830827067669174,3.0
100,3,5.0,3.4830827067669174,3.0
239,2,3.0,3.4830827067669174,3.0
117,5,3.0,3.4830827067669174,3.0
251,3,3.0,3.4830827067669174,3.0
74,3,1.0,3.4830827067669174,3.0
174,1,2.0,3.4830827067669174,3.0
135,3,3.0,3.4830827067669174,3.0
245,3,2.0,3.4830827067669174,3.0
119,2,5.0,3.4830827067669174,3.0
131,1,3.0,3.4830827067669174,3.0
119,3,5.0,3.4830827067669174,3.0
37,0,1.0,3.4830827067669174,3.0
123,3,3.0,3.4830827067669174,3.0
119,2,5.0,3.4830827067669174,3.0
122,3,3.0,3.4830827067669174,3.0
205,3,3.0,3.4830827067669174,3.0
135,3,3.0,3.4830827067669174,3.0
122,0,3.0,3.4830827067669174,3.0
132,3,3.0,3.4830827067669174,3.0
100,2,5.0,3.4830827067669174,3.0
235,0,5.0,3.4830827067669174,3.0
191,3,2.0,3.4830827067669174,3.0
246,5,5.0,3.4830827067669174,3.0
117,3,3.0,3.4830827067669174,3.0
24,2,8.0,3.4830827067669174,3.0
30,2,0.0,3.4830827067669174,3.0
175,3,8.0,3.4830827067669174,3.0
191,2,2.0,3.4830827067669174,3.0
246,3,5.0,3.4830827067669174,3.0
115,2,3.0,3.4830827067669174,3.0
158,2,5.0,3.4830827067669174,3.0
155,3,3.0,3.4830827067669174,3.0
205,3,3.0,3.4830827067669174,3.0
236,1,2.0,3.4830827067669174,3.0
247,1,2.0,3.4830827067669174,3.0
247,1,2.0,3.4830827067669174,3.0
247,1,2.0,3.4830827067669174,3.0
247,1,2.0,3.4830827067669174,3.0
247,1,2.0,3.4830827067669174,3.0
160,2,3.0,3.4830827067669174,3.0
117,1,3.0,3.4830827067669174,3.0
77,8,5.0,3.4830827067669174,3.0
247,1,2.0,3.4830827067669174,3.0
151,2,3.0,3.4830827067669174,3.0
247,1,2.0,3.4830827067669174,3.0
131,1,3.0,3.4830827067669174,3.0
239,3,3.0,3.4830827067669174,3.0
234,2,2.0,3.4830827067669174,3.0
132,1,3.0,3.4830827067669174,3.0
99,3,2.0,3.4830827067669174,3.0
100,3,5.0,3.4830827067669174,3.0
30,2,0.0,3.4830827067669174,3.0
77,2,5.0,3.4830827067669174,3.0
10,2,5.0,3.4830827067669174,3.0
102,3,1.0,3.4830827067669174,3.0
262,2,5.0,3.4830827067669174,3.0
117,3,3.0,3.4830827067669174,3.0
158,3,5.0,3.4830827067669174,3.0
6,2,5.0,3.4830827067669174,3.0
216,3,3.0,3.4830827067669174,3.0
56,3,3.0,3.4830827067669174,3.0
15,3,5.0,3.4830827067669174,3.0
5,2,2.0,3.4830827067669174,3.0
99,3,2.0,3.4830827067669174,3.0
99,3,2.0,3.4830827067669174,3.0
99,3,2.0,3.4830827067669174,3.0
99,3,2.0,3.4830827067669174,3.0
167,0,3.0,3.4830827067669174,3.0
117,2,3.0,3.4830827067669174,3.0
243,1,3.0,3.4830827067669174,3.0
215,3,3.0,3.4830827067669174,3.0
49,1,3.0,3.4830827067669174,3.0
106,2,2.0,3.4830827067669174,3.0
56,2,3.0,3.4830827067669174,3.0
261,2,3.0,3.4830827067669174,3.0
151,3,3.0,3.4830827067669174,3.0
234,2,2.0,3.4830827067669174,3.0
174,1,2.0,3.4830827067669174,3.0
243,3,3.0,3.4830827067669174,3.0
243,3,3.0,3.4830827067669174,3.0
155,2,3.0,3.4830827067669174,3.0
